,state_code,state,county,town,center,center_id,office_id,registered,voted,void,neutral,suffrage,candidate_votes,candidate
12059,1,Hodh Chargui,Bassiknou,Vassala,Douane,3,1,372,144,1,1,142,1,KANE Hamidou Baba (Kane)
12060,6,Trarza,Ouad Naga,Ouad Naga,El Amre,12,1,462,274,4,5,265,175,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12061,6,Trarza,Ouad Naga,Ouad Naga,El Amre,12,1,462,274,4,5,265,83,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12062,6,Trarza,Ouad Naga,Ouad Naga,El Amre,12,1,462,274,4,5,265,2,Biram Dah Dah ABEID (Biram)
12063,6,Trarza,Ouad Naga,Ouad Naga,El Amre,12,1,462,274,4,5,265,4,Mohamed Sidi MAOULOUD (Maouloud)
12064,6,Trarza,Ouad Naga,Ouad Naga,El Amre,12,1,462,274,4,5,265,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
12065,6,Trarza,Ouad Naga,Ouad Naga,El Amre,12,1,462,274,4,5,265,1,KANE Hamidou Baba (Kane)
12066,1,Hodh Chargui,Bassiknou,Vassala,Dispensaire,2,1,552,299,7,0,292,227,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12067,1,Hodh Chargui,Bassiknou,Vassala,Dispensaire,2,1,552,299,7,0,292,30,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12068,1,Hodh Chargui,Bassiknou,Vassala,Dispensaire,2,1,552,299,7,0,292,28,Biram Dah Dah ABEID (Biram)
12069,1,Hodh Chargui,Bassiknou,Vassala,Dispensaire,2,1,552,299,7,0,292,4,Mohamed Sidi MAOULOUD (Maouloud)
12070,1,Hodh Chargui,Bassiknou,Vassala,Dispensaire,2,1,552,299,7,0,292,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
12071,1,Hodh Chargui,Bassiknou,Vassala,Dispensaire,2,1,552,299,7,0,292,2,KANE Hamidou Baba (Kane)
12072,1,Hodh Chargui,Bassiknou,Dhar,Dweirira,15,1,201,119,1,0,118,111,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12073,1,Hodh Chargui,Bassiknou,Dhar,Dweirira,15,1,201,119,1,0,118,1,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12074,1,Hodh Chargui,Bassiknou,Dhar,Dweirira,15,1,201,119,1,0,118,2,Biram Dah Dah ABEID (Biram)
12075,1,Hodh Chargui,Bassiknou,Dhar,Dweirira,15,1,201,119,1,0,118,4,Mohamed Sidi MAOULOUD (Maouloud)
12076,1,Hodh Chargui,Bassiknou,Dhar,Dweirira,15,1,201,119,1,0,118,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
12077,1,Hodh Chargui,Bassiknou,Dhar,Dweirira,15,1,201,119,1,0,118,0,KANE Hamidou Baba (Kane)
12078,1,Hodh Chargui,Bassiknou,Dhar,Dendara,3,1,152,118,1,0,117,116,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12079,1,Hodh Chargui,Bassiknou,Dhar,Dendara,3,1,152,118,1,0,117,1,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12080,1,Hodh Chargui,Bassiknou,Dhar,Dendara,3,1,152,118,1,0,117,0,Biram Dah Dah ABEID (Biram)
12081,1,Hodh Chargui,Bassiknou,Dhar,Dendara,3,1,152,118,1,0,117,0,Mohamed Sidi MAOULOUD (Maouloud)
12082,1,Hodh Chargui,Bassiknou,Dhar,Dendara,3,1,152,118,1,0,117,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
12083,1,Hodh Chargui,Bassiknou,Dhar,Dendara,3,1,152,118,1,0,117,0,KANE Hamidou Baba (Kane)
12084,1,Hodh Chargui,Bassiknou,Dhar,Kerk,9,1,366,275,8,0,267,256,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12085,1,Hodh Chargui,Bassiknou,Dhar,Kerk,9,1,366,275,8,0,267,5,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12086,1,Hodh Chargui,Bassiknou,Dhar,Kerk,9,1,366,275,8,0,267,5,Biram Dah Dah ABEID (Biram)
12087,1,Hodh Chargui,Bassiknou,Dhar,Kerk,9,1,366,275,8,0,267,0,Mohamed Sidi MAOULOUD (Maouloud)
12088,1,Hodh Chargui,Bassiknou,Dhar,Kerk,9,1,366,275,8,0,267,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
12089,1,Hodh Chargui,Bassiknou,Dhar,Kerk,9,1,366,275,8,0,267,1,KANE Hamidou Baba (Kane)
12090,3,Assaba,Kiffa,Nouamlein,Ecole Ghered Ehel Issa Bewba,3,1,348,286,2,1,283,267,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12091,3,Assaba,Kiffa,Nouamlein,Ecole Ghered Ehel Issa Bewba,3,1,348,286,2,1,283,8,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12092,3,Assaba,Kiffa,Nouamlein,Ecole Ghered Ehel Issa Bewba,3,1,348,286,2,1,283,6,Biram Dah Dah ABEID (Biram)
12093,3,Assaba,Kiffa,Nouamlein,Ecole Ghered Ehel Issa Bewba,3,1,348,286,2,1,283,1,Mohamed Sidi MAOULOUD (Maouloud)
12094,3,Assaba,Kiffa,Nouamlein,Ecole Ghered Ehel Issa Bewba,3,1,348,286,2,1,283,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
12095,3,Assaba,Kiffa,Nouamlein,Ecole Ghered Ehel Issa Bewba,3,1,348,286,2,1,283,0,KANE Hamidou Baba (Kane)
12096,6,Trarza,R'Kiz,Bareine,Collège Mata Moulana,2,1,395,205,10,1,194,133,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12097,6,Trarza,R'Kiz,Bareine,Collège Mata Moulana,2,1,395,205,10,1,194,32,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12098,6,Trarza,R'Kiz,Bareine,Collège Mata Moulana,2,1,395,205,10,1,194,21,Biram Dah Dah ABEID (Biram)
12099,6,Trarza,R'Kiz,Bareine,Collège Mata Moulana,2,1,395,205,10,1,194,7,Mohamed Sidi MAOULOUD (Maouloud)
12100,6,Trarza,R'Kiz,Bareine,Collège Mata Moulana,2,1,395,205,10,1,194,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
12101,6,Trarza,R'Kiz,Bareine,Collège Mata Moulana,2,1,395,205,10,1,194,1,KANE Hamidou Baba (Kane)
12102,5,Brakna,Aleg,Bouhdide,Ecole Agweida,5,1,434,302,17,0,285,260,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12103,5,Brakna,Aleg,Bouhdide,Ecole Agweida,5,1,434,302,17,0,285,22,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12104,5,Brakna,Aleg,Bouhdide,Ecole Agweida,5,1,434,302,17,0,285,3,Biram Dah Dah ABEID (Biram)
12105,5,Brakna,Aleg,Bouhdide,Ecole Agweida,5,1,434,302,17,0,285,0,Mohamed Sidi MAOULOUD (Maouloud)
12106,5,Brakna,Aleg,Bouhdide,Ecole Agweida,5,1,434,302,17,0,285,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
12107,5,Brakna,Aleg,Bouhdide,Ecole Agweida,5,1,434,302,17,0,285,0,KANE Hamidou Baba (Kane)
12108,1,Hodh Chargui,Djiguenni,Feireni,Ecole Leghveira,4,1,482,276,26,1,249,206,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12109,1,Hodh Chargui,Djiguenni,Feireni,Ecole Leghveira,4,1,482,276,26,1,249,7,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12110,1,Hodh Chargui,Djiguenni,Feireni,Ecole Leghveira,4,1,482,276,26,1,249,34,Biram Dah Dah ABEID (Biram)
12111,1,Hodh Chargui,Djiguenni,Feireni,Ecole Leghveira,4,1,482,276,26,1,249,1,Mohamed Sidi MAOULOUD (Maouloud)
12112,1,Hodh Chargui,Djiguenni,Feireni,Ecole Leghveira,4,1,482,276,26,1,249,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
12113,1,Hodh Chargui,Djiguenni,Feireni,Ecole Leghveira,4,1,482,276,26,1,249,1,KANE Hamidou Baba (Kane)
12114,3,Assaba,Barkéol,Daghveg,Ecole Daghveg,3,1,546,395,9,0,386,153,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12115,3,Assaba,Barkéol,Daghveg,Ecole Daghveg,3,1,546,395,9,0,386,27,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12116,3,Assaba,Barkéol,Daghveg,Ecole Daghveg,3,1,546,395,9,0,386,205,Biram Dah Dah ABEID (Biram)
12117,3,Assaba,Barkéol,Daghveg,Ecole Daghveg,3,1,546,395,9,0,386,0,Mohamed Sidi MAOULOUD (Maouloud)
12118,3,Assaba,Barkéol,Daghveg,Ecole Daghveg,3,1,546,395,9,0,386,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
12119,3,Assaba,Barkéol,Daghveg,Ecole Daghveg,3,1,546,395,9,0,386,1,KANE Hamidou Baba (Kane)
12120,2,Hodh El Gharbi,Koubenni,Timzine,Neamet Alleh,10,2,465,230,3,0,227,157,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12121,2,Hodh El Gharbi,Koubenni,Timzine,Neamet Alleh,10,2,465,230,3,0,227,65,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12122,2,Hodh El Gharbi,Koubenni,Timzine,Neamet Alleh,10,2,465,230,3,0,227,4,Biram Dah Dah ABEID (Biram)
12123,2,Hodh El Gharbi,Koubenni,Timzine,Neamet Alleh,10,2,465,230,3,0,227,1,Mohamed Sidi MAOULOUD (Maouloud)
12124,2,Hodh El Gharbi,Koubenni,Timzine,Neamet Alleh,10,2,465,230,3,0,227,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
12125,2,Hodh El Gharbi,Koubenni,Timzine,Neamet Alleh,10,2,465,230,3,0,227,0,KANE Hamidou Baba (Kane)
12126,6,Trarza,Ouad Naga,El Ariye,Tenim Ecole,26,1,372,145,12,4,129,74,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12127,6,Trarza,Ouad Naga,El Ariye,Tenim Ecole,26,1,372,145,12,4,129,40,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12128,6,Trarza,Ouad Naga,El Ariye,Tenim Ecole,26,1,372,145,12,4,129,11,Biram Dah Dah ABEID (Biram)
12129,6,Trarza,Ouad Naga,El Ariye,Tenim Ecole,26,1,372,145,12,4,129,3,Mohamed Sidi MAOULOUD (Maouloud)
12130,6,Trarza,Ouad Naga,El Ariye,Tenim Ecole,26,1,372,145,12,4,129,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
12131,6,Trarza,Ouad Naga,El Ariye,Tenim Ecole,26,1,372,145,12,4,129,1,KANE Hamidou Baba (Kane)
12132,5,Brakna,Boghé,Boghé,Ecole 2 Boghé,6,1,375,267,2,5,260,92,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12133,5,Brakna,Boghé,Boghé,Ecole 2 Boghé,6,1,375,267,2,5,260,7,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12134,5,Brakna,Boghé,Boghé,Ecole 2 Boghé,6,1,375,267,2,5,260,91,Biram Dah Dah ABEID (Biram)
12135,5,Brakna,Boghé,Boghé,Ecole 2 Boghé,6,1,375,267,2,5,260,6,Mohamed Sidi MAOULOUD (Maouloud)
12136,5,Brakna,Boghé,Boghé,Ecole 2 Boghé,6,1,375,267,2,5,260,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
12137,5,Brakna,Boghé,Boghé,Ecole 2 Boghé,6,1,375,267,2,5,260,64,KANE Hamidou Baba (Kane)
12138,15,Nouakchott Sud,Arafat,Arafat,Lycée,27,4,565,339,6,2,331,158,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12139,15,Nouakchott Sud,Arafat,Arafat,Lycée,27,4,565,339,6,2,331,71,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12140,15,Nouakchott Sud,Arafat,Arafat,Lycée,27,4,565,339,6,2,331,65,Biram Dah Dah ABEID (Biram)
12141,15,Nouakchott Sud,Arafat,Arafat,Lycée,27,4,565,339,6,2,331,10,Mohamed Sidi MAOULOUD (Maouloud)
12142,15,Nouakchott Sud,Arafat,Arafat,Lycée,27,4,565,339,6,2,331,2,Mohamed Lemine El Mourteji El WAVI (Wavi)
12143,15,Nouakchott Sud,Arafat,Arafat,Lycée,27,4,565,339,6,2,331,25,KANE Hamidou Baba (Kane)
12144,14,Nouakchott Nord,Teyaret,Teyaret,Ecole Ely Chendhoura,11,6,524,387,9,3,375,138,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12145,14,Nouakchott Nord,Teyaret,Teyaret,Ecole Ely Chendhoura,11,6,524,387,9,3,375,69,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12146,14,Nouakchott Nord,Teyaret,Teyaret,Ecole Ely Chendhoura,11,6,524,387,9,3,375,112,Biram Dah Dah ABEID (Biram)
12147,14,Nouakchott Nord,Teyaret,Teyaret,Ecole Ely Chendhoura,11,6,524,387,9,3,375,12,Mohamed Sidi MAOULOUD (Maouloud)
12148,14,Nouakchott Nord,Teyaret,Teyaret,Ecole Ely Chendhoura,11,6,524,387,9,3,375,3,Mohamed Lemine El Mourteji El WAVI (Wavi)
12149,14,Nouakchott Nord,Teyaret,Teyaret,Ecole Ely Chendhoura,11,6,524,387,9,3,375,41,KANE Hamidou Baba (Kane)
12150,1,Hodh Chargui,Timbedra,Hassi M'Hadi,Toueimirit,14,1,339,112,1,1,110,106,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12151,1,Hodh Chargui,Timbedra,Hassi M'Hadi,Toueimirit,14,1,339,112,1,1,110,2,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12152,1,Hodh Chargui,Timbedra,Hassi M'Hadi,Toueimirit,14,1,339,112,1,1,110,0,Biram Dah Dah ABEID (Biram)
12153,1,Hodh Chargui,Timbedra,Hassi M'Hadi,Toueimirit,14,1,339,112,1,1,110,0,Mohamed Sidi MAOULOUD (Maouloud)
12154,1,Hodh Chargui,Timbedra,Hassi M'Hadi,Toueimirit,14,1,339,112,1,1,110,2,Mohamed Lemine El Mourteji El WAVI (Wavi)
12155,1,Hodh Chargui,Timbedra,Hassi M'Hadi,Toueimirit,14,1,339,112,1,1,110,0,KANE Hamidou Baba (Kane)
12156,8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,Ecole 7,17,8,597,446,7,9,430,122,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12157,8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,Ecole 7,17,8,597,446,7,9,430,92,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12158,8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,Ecole 7,17,8,597,446,7,9,430,177,Biram Dah Dah ABEID (Biram)
12159,8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,Ecole 7,17,8,597,446,7,9,430,6,Mohamed Sidi MAOULOUD (Maouloud)
12160,8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,Ecole 7,17,8,597,446,7,9,430,5,Mohamed Lemine El Mourteji El WAVI (Wavi)
12161,8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,Ecole 7,17,8,597,446,7,9,430,28,KANE Hamidou Baba (Kane)
12162,5,Brakna,Aleg,Cheggar,Ecole Guessaly,5,1,381,234,0,0,234,200,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12163,5,Brakna,Aleg,Cheggar,Ecole Guessaly,5,1,381,234,0,0,234,32,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12164,5,Brakna,Aleg,Cheggar,Ecole Guessaly,5,1,381,234,0,0,234,2,Biram Dah Dah ABEID (Biram)
12165,5,Brakna,Aleg,Cheggar,Ecole Guessaly,5,1,381,234,0,0,234,0,Mohamed Sidi MAOULOUD (Maouloud)
12166,5,Brakna,Aleg,Cheggar,Ecole Guessaly,5,1,381,234,0,0,234,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
12167,5,Brakna,Aleg,Cheggar,Ecole Guessaly,5,1,381,234,0,0,234,0,KANE Hamidou Baba (Kane)
12168,14,Nouakchott Nord,Dar Naïm,Dar Naim,Ecole Tensoueilim 1,12,6,568,403,22,5,376,197,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12169,14,Nouakchott Nord,Dar Naïm,Dar Naim,Ecole Tensoueilim 1,12,6,568,403,22,5,376,86,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12170,14,Nouakchott Nord,Dar Naïm,Dar Naim,Ecole Tensoueilim 1,12,6,568,403,22,5,376,57,Biram Dah Dah ABEID (Biram)
12171,14,Nouakchott Nord,Dar Naïm,Dar Naim,Ecole Tensoueilim 1,12,6,568,403,22,5,376,20,Mohamed Sidi MAOULOUD (Maouloud)
12172,14,Nouakchott Nord,Dar Naïm,Dar Naim,Ecole Tensoueilim 1,12,6,568,403,22,5,376,3,Mohamed Lemine El Mourteji El WAVI (Wavi)
12173,14,Nouakchott Nord,Dar Naïm,Dar Naim,Ecole Tensoueilim 1,12,6,568,403,22,5,376,13,KANE Hamidou Baba (Kane)
12174,15,Nouakchott Sud,Arafat,Arafat,Collège 1,2,4,576,375,13,2,360,148,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12175,15,Nouakchott Sud,Arafat,Arafat,Collège 1,2,4,576,375,13,2,360,124,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12176,15,Nouakchott Sud,Arafat,Arafat,Collège 1,2,4,576,375,13,2,360,42,Biram Dah Dah ABEID (Biram)
12177,15,Nouakchott Sud,Arafat,Arafat,Collège 1,2,4,576,375,13,2,360,37,Mohamed Sidi MAOULOUD (Maouloud)
12178,15,Nouakchott Sud,Arafat,Arafat,Collège 1,2,4,576,375,13,2,360,3,Mohamed Lemine El Mourteji El WAVI (Wavi)
12179,15,Nouakchott Sud,Arafat,Arafat,Collège 1,2,4,576,375,13,2,360,6,KANE Hamidou Baba (Kane)
12180,6,Trarza,Ouad Naga,Ouad Naga,Ecole El Okbe,5,1,512,372,8,7,357,174,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12181,6,Trarza,Ouad Naga,Ouad Naga,Ecole El Okbe,5,1,512,372,8,7,357,176,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12182,6,Trarza,Ouad Naga,Ouad Naga,Ecole El Okbe,5,1,512,372,8,7,357,3,Biram Dah Dah ABEID (Biram)
12183,6,Trarza,Ouad Naga,Ouad Naga,Ecole El Okbe,5,1,512,372,8,7,357,2,Mohamed Sidi MAOULOUD (Maouloud)
12184,6,Trarza,Ouad Naga,Ouad Naga,Ecole El Okbe,5,1,512,372,8,7,357,2,Mohamed Lemine El Mourteji El WAVI (Wavi)
12185,6,Trarza,Ouad Naga,Ouad Naga,Ecole El Okbe,5,1,512,372,8,7,357,0,KANE Hamidou Baba (Kane)
12186,3,Assaba,Kiffa,Kiffa,C.S.A,1,2,308,141,17,1,123,49,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12187,3,Assaba,Kiffa,Kiffa,C.S.A,1,2,308,141,17,1,123,44,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12188,3,Assaba,Kiffa,Kiffa,C.S.A,1,2,308,141,17,1,123,25,Biram Dah Dah ABEID (Biram)
12189,3,Assaba,Kiffa,Kiffa,C.S.A,1,2,308,141,17,1,123,3,Mohamed Sidi MAOULOUD (Maouloud)
12190,3,Assaba,Kiffa,Kiffa,C.S.A,1,2,308,141,17,1,123,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
12191,3,Assaba,Kiffa,Kiffa,C.S.A,1,2,308,141,17,1,123,2,KANE Hamidou Baba (Kane)
12192,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El hassi,8,1,344,122,0,1,121,70,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12193,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El hassi,8,1,344,122,0,1,121,42,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12194,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El hassi,8,1,344,122,0,1,121,5,Biram Dah Dah ABEID (Biram)
12195,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El hassi,8,1,344,122,0,1,121,2,Mohamed Sidi MAOULOUD (Maouloud)
12196,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El hassi,8,1,344,122,0,1,121,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
12197,2,Hodh El Gharbi,Koubenni,Hassi Ehl Ahmed Bechne,El hassi,8,1,344,122,0,1,121,1,KANE Hamidou Baba (Kane)
12198,7,Adrar,Chinguitti,Chinguitti,Commune,1,1,372,166,9,1,156,91,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12199,7,Adrar,Chinguitti,Chinguitti,Commune,1,1,372,166,9,1,156,29,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12200,7,Adrar,Chinguitti,Chinguitti,Commune,1,1,372,166,9,1,156,21,Biram Dah Dah ABEID (Biram)
12201,7,Adrar,Chinguitti,Chinguitti,Commune,1,1,372,166,9,1,156,13,Mohamed Sidi MAOULOUD (Maouloud)
12202,7,Adrar,Chinguitti,Chinguitti,Commune,1,1,372,166,9,1,156,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
12203,7,Adrar,Chinguitti,Chinguitti,Commune,1,1,372,166,9,1,156,1,KANE Hamidou Baba (Kane)
12204,13,Nouakchott Ouest,Ksar,Ksar,Ecole Pompiers,5,1,564,407,32,2,373,181,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12205,13,Nouakchott Ouest,Ksar,Ksar,Ecole Pompiers,5,1,564,407,32,2,373,108,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12206,13,Nouakchott Ouest,Ksar,Ksar,Ecole Pompiers,5,1,564,407,32,2,373,66,Biram Dah Dah ABEID (Biram)
12207,13,Nouakchott Ouest,Ksar,Ksar,Ecole Pompiers,5,1,564,407,32,2,373,5,Mohamed Sidi MAOULOUD (Maouloud)
12208,13,Nouakchott Ouest,Ksar,Ksar,Ecole Pompiers,5,1,564,407,32,2,373,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
12209,13,Nouakchott Ouest,Ksar,Ksar,Ecole Pompiers,5,1,564,407,32,2,373,12,KANE Hamidou Baba (Kane)
12210,2,Hodh El Gharbi,Tintane,Tintane,Commune,1,1,490,251,9,0,242,200,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12211,2,Hodh El Gharbi,Tintane,Tintane,Commune,1,1,490,251,9,0,242,26,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12212,2,Hodh El Gharbi,Tintane,Tintane,Commune,1,1,490,251,9,0,242,8,Biram Dah Dah ABEID (Biram)
12213,2,Hodh El Gharbi,Tintane,Tintane,Commune,1,1,490,251,9,0,242,6,Mohamed Sidi MAOULOUD (Maouloud)
12214,2,Hodh El Gharbi,Tintane,Tintane,Commune,1,1,490,251,9,0,242,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
12215,2,Hodh El Gharbi,Tintane,Tintane,Commune,1,1,490,251,9,0,242,1,KANE Hamidou Baba (Kane)
12216,6,Trarza,Ouad Naga,Ouad Naga,Hsey El begratt,17,1,276,172,10,6,156,57,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12217,6,Trarza,Ouad Naga,Ouad Naga,Hsey El begratt,17,1,276,172,10,6,156,83,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12218,6,Trarza,Ouad Naga,Ouad Naga,Hsey El begratt,17,1,276,172,10,6,156,1,Biram Dah Dah ABEID (Biram)
12219,6,Trarza,Ouad Naga,Ouad Naga,Hsey El begratt,17,1,276,172,10,6,156,14,Mohamed Sidi MAOULOUD (Maouloud)
12220,6,Trarza,Ouad Naga,Ouad Naga,Hsey El begratt,17,1,276,172,10,6,156,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
12221,6,Trarza,Ouad Naga,Ouad Naga,Hsey El begratt,17,1,276,172,10,6,156,1,KANE Hamidou Baba (Kane)
12222,9,Tagant,Moudjeria,Soudoud,Ecole 1 Achram,2,1,485,338,6,0,332,275,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12223,9,Tagant,Moudjeria,Soudoud,Ecole 1 Achram,2,1,485,338,6,0,332,45,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12224,9,Tagant,Moudjeria,Soudoud,Ecole 1 Achram,2,1,485,338,6,0,332,8,Biram Dah Dah ABEID (Biram)
12225,9,Tagant,Moudjeria,Soudoud,Ecole 1 Achram,2,1,485,338,6,0,332,2,Mohamed Sidi MAOULOUD (Maouloud)
12226,9,Tagant,Moudjeria,Soudoud,Ecole 1 Achram,2,1,485,338,6,0,332,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
12227,9,Tagant,Moudjeria,Soudoud,Ecole 1 Achram,2,1,485,338,6,0,332,1,KANE Hamidou Baba (Kane)
12228,6,Trarza,R'Kiz,Bareine,Ecole Maata Moulana,9,1,521,332,17,1,314,230,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12229,6,Trarza,R'Kiz,Bareine,Ecole Maata Moulana,9,1,521,332,17,1,314,58,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12230,6,Trarza,R'Kiz,Bareine,Ecole Maata Moulana,9,1,521,332,17,1,314,12,Biram Dah Dah ABEID (Biram)
12231,6,Trarza,R'Kiz,Bareine,Ecole Maata Moulana,9,1,521,332,17,1,314,14,Mohamed Sidi MAOULOUD (Maouloud)
12232,6,Trarza,R'Kiz,Bareine,Ecole Maata Moulana,9,1,521,332,17,1,314,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
12233,6,Trarza,R'Kiz,Bareine,Ecole Maata Moulana,9,1,521,332,17,1,314,0,KANE Hamidou Baba (Kane)
12234,5,Brakna,Magtalahjar,Sangrave,El Kedye,15,1,339,230,5,0,225,171,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
12235,5,Brakna,Magtalahjar,Sangrave,El Kedye,15,1,339,230,5,0,225,53,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
12236,5,Brakna,Magtalahjar,Sangrave,El Kedye,15,1,339,230,5,0,225,1,Biram Dah Dah ABEID (Biram)
12237,5,Brakna,Magtalahjar,Sangrave,El Kedye,15,1,339,230,5,0,225,0,Mohamed Sidi MAOULOUD (Maouloud)
12238,5,Brakna,Magtalahjar,Sangrave,El Kedye,15,1,339,230,5,0,225,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
12239,5,Brakna,Magtalahjar,Sangrave,El Kedye,15,1,339,230,5,0,225,0,KANE Hamidou Baba (Kane)
12240,14,Nouakchott Nord,Teyaret,Teyaret,Ecole Ely Chendhoura,11,5,524,221,7,2,212,90,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
